ID_BCT_O,ID_ANPR,CALLE,ESQUINA / ENTRE CALLES,COLONIA,TRAMO,SECTOR_UPC,ALCALDÍA,C2,LATITUD,LONGITUD,CLASIFICACION,BOTON,ALTAVOZ,TIPO_POSTE,NUMCAMS,NUMBOT,NUMALT,CANT_ALTAVOZ,TIPO CAMARA,PROYECTO,FECHA_INSTALACIÓN,FASE2019,FASE_ORIGEN,ALCALDIA,SECTOR
3446,0,AV AZTECAS,AV ANTONIO DELFIN MADRIGAL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.312339,-99.170421,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,UNIVERSIDAD
7769,0,AV DEL IMAN,RET DE LA ALBORADA,PEDREGAL DEL MAUREL,#N/A,XOTEPINGO,COYOACAN,SUR,19.31007,-99.17464,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,UNIVERSIDAD
7770,0,AV DEL IMAN,RET CREPUSCULO,PEDREGAL DEL MAUREL,#N/A,XOTEPINGO,COYOACAN,SUR,19.309315,-99.176435,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,UNIVERSIDAD
3441,0,AZTECAS,MONSERRAT,PUEBLO DE LOS REYES,#N/A,XOTEPINGO,COYOACAN,SUR,19.33192,-99.153009,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,COYOACAN
3271,0,"ENTRADA ""B"" AL ESTADIO AZTECA",CALZ DE TLALPAN,PUEBLO SANTA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.301721,-99.147708,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,6,1,1,2,PTZ FIJA - 4K,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3316,0,REY TEPALCATZIN,MIXTECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.319547,-99.160721,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3319,0,SAN HERMILO,POPOCATEPETL (ENTRE SAN VALENTIN Y SAN FAUSTINO),PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.313091,-99.161072,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3326,0,AND DE ZONA DE ESCUELA PANAMERICANA,AV LIBERTAD Y CDA COLONIAL,PEDREGAL DE CARRASCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.3056,-99.168468,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3327,0,AV PANAMERICANA,CIRCUITO PANAMERICANA,PEDREGAL DE CARRASCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.308913,-99.171312,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3339,0,MUSEO,MOCTEZUMA,SAN PABLO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.322466,-99.143833,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3396,0,SANTA URSULA,SAN RICARDO,PEDREGAL DE STA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.310254,-99.157216,EQUIP. E INST. ESTRATEGICAS,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3399,0,SAN CASTULO,AV SANTA URSULA,PEDREGAL DE STA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.308478,-99.151712,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3425,0,AV AZTECAS,MOCTEZUMA,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.317522,-99.164952,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3438,0,BUENAVISTA,LAS FLORES,EX - EJIDO STA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.306809,-99.148379,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3439,0,CALZ DE TLALPAN,TEXTITLAN,PUEBLO SANTA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.312717,-99.140588,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3440,0,AV DIVISION DEL NORTE,MIGUEL HIDALGO,PUEBLO SAN PEDRO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.322704,-99.139197,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3442,0,SAN FELIPE,SAN ISIDRO,SAN PABLO TEPETLAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.314846,-99.145559,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3443,0,SAN GONZALO,SAN TOMAS,PEDREGAL DE STA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.312381,-99.153001,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3444,0,SAN RICARDO,SAN RAUL,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.314737,-99.155332,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,5,0,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3445,0,SANTO TOMAS,SANTA URSULA,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.30919,-99.153969,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3449,0,SANTA URSULA,SAN GUILLERMO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.311768,-99.162148,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3450,0,REY MECONETZIN,MIXTECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.32088,-99.159434,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3451,0,REY TOPILTZIN,NAHUATLACAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.32128,-99.156598,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3453,0,CORAS,NEZAHUALCOYOTL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.32385,-99.153278,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3455,0,REY NEZAHUALCOYOTL,AV AZTECAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.326901,-99.157136,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3457,0,CLAVEL (LAS FLORES),LOS COLORINES,PUEBLO LA CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.329169,-99.146485,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3459,0,TECACALO,OMECIHUATL,ADOLFO RUIZ CORTINES,#N/A,XOTEPINGO,COYOACAN,SUR,19.323792,-99.145748,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3460,0,IZTACCIHUATL,TEPETLAPA,ADOLFO RUIZ CORTINES,#N/A,XOTEPINGO,COYOACAN,SUR,19.319984,-99.150533,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3461,0,TEPETLAPA,POPOCATEPETL,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.317579,-99.151435,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3462,0,TEPETLAPA,REY NEZAHUALCOYOTL,AJUSCO HUAYAMILPAS,#N/A,XOTEPINGO,COYOACAN,SUR,19.321648,-99.149382,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3463,0,MIXQUIC,REY NEZAHUALCOYOTL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.328851,-99.159575,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3466,0,MEXICO 1968,RINCONADA COLONIAL,UH PEDREGAL DE CARRASCO 7a SECCION,#N/A,XOTEPINGO,COYOACAN,SUR,19.304253,-99.168574,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
3467,0,AV ESTADIO AZTECA,CALZ DE TLALPAN,PUEBLO SANTA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.302906,-99.147167,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3469,0,AV AZTECAS,AV REY MOCTEZUMA,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.328168,-99.155529,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3470,0,AV AZTECAS,REY IXTLIXOCHITL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.32521,-99.158191,INCIDENCIA DELICTIVA,SIN BOTON,CON ALTAVOZ,9m,1,0,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3471,0,AV AZTECAS,REY MECONETZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.322198,-99.160825,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3472,0,AV AZTECAS,REY HUEMAN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.318969,-99.163735,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3473,0,AZTECAS,NEZAHUALPILLI,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.3159,-99.166357,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3474,0,AV DEL IMAN,BLVD GRAN SUR,CARACOL,#N/A,XOTEPINGO,COYOACAN,SUR,19.307989,-99.163772,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3475,0,AV DEL IMAN,AV ESTADIO AZTECA,EL CARACOL,#N/A,XOTEPINGO,COYOACAN,SUR,19.303609,-99.159494,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3476,0,CIRCUITO ESTADIO AZTECA,CDA SAN BENITO,EX-EJIDO STA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.305078,-99.154079,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
3479,0,AV ESTADIO AZTECA,BLVD ADOLFO RUIZ CORTINES Y AV DEL IMAN,MEDIA LUNA,#N/A,XOTEPINGO,COYOACAN,SUR,19.301918,-99.161139,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3480,0,ANILLO PERIFERICO BLVD ADOLFO RUIZ CORTINES,BLVD GRAN SUR,CARACOL,#N/A,XOTEPINGO,COYOACAN,SUR,19.301968,-99.165575,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
3483,0,CALZ DE TLALPAN,CALIZ Y COROLA,EL RELOJ,#N/A,XOTEPINGO,COYOACAN,SUR,19.317381,-99.139059,CONTROL DE TRANSITO,N/A,N/A,20m,1,0,0,0,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
4034,0,AV DEL IMAN,AV ESTADIO AZTECA Y CALZ DE TLALPAN,CANTIL DEL PEDREGAL,#N/A,XOTEPINGO,COYOACAN,SUR,19.301265,-99.153409,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
5928,0,BASOPAS,SABAIBOS,CARACOL,#N/A,XOTEPINGO,COYOACAN,SUR,19.303823,-99.16373,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
5929,0,AV ESTADIO AZTECA,LUIS MURILLO,BOSQUE DE TETLALMEYA,#N/A,XOTEPINGO,COYOACAN,SUR,19.3014,-99.155287,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
6227,0,SAN JORGE,SAN EMETERIO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.308072,-99.155671,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6229,0,SAN RAUL,SAN CASTULO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.313095,-99.150206,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6497,0,AND DE ZONA DE ESCUELA PANAMERICANA,AV LIBERTAD Y ROTONDA COLONIAL,PEDREGAL DE CARRASCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.305548,-99.168049,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6498,0,CHICHIMECAS,REY TEPALCATZIN Y IZTACCIHUATL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.319241,-99.159785,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6499,0,QUAUHNICOL,CALMECAC,ADOLFO RUIZ CORTINEZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.320834,-99.146126,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6512,0,ZAPOTECAS,REY TOPILTZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.324356,-99.160578,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6514,0,2DA CDA DE HUAYAMILPA,HUAYAMILPA,AMPL CANDELARIA,#N/A,XOTEPINGO,COYOACAN,SUR,19.327956,-99.149658,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6518,0,COROLA,4TA CDA COROLA (ENTRE TALLO Y POLEN),EL RELOJ,#N/A,XOTEPINGO,COYOACAN,SUR,19.31719,-99.141849,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6519,0,TABARE,IZQUITECATL,ADOLFO RUIZ CORTINEZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.317619,-99.157168,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6524,0,SAN LEON,SAN GONZALO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.311105,-99.148949,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
6528,0,CORAS,REY MOCTECUZOMA,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.314654,-99.161447,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6533,0,SANTO TOMAS,SAN JORGE,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.307501,-99.154553,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
6544,0,AV AZTECAS,REYNA IXTLIXOCHITL Y TOPILTZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.324778,-99.158984,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6551,0,AV PANAMERICANA,RINCONADA DE LOS RIOS,U H VILLA PANAMERICANA,#N/A,XOTEPINGO,COYOACAN,SUR,19.310078,-99.169704,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
6553,0,CALPULLI,MITL,ADOLFO RUIZ CORTINEZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.317653,-99.158418,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
6558,0,SAN ALEJANDRO,SAN EMETERIO,PEDEGRAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.306491,-99.156338,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6560,0,CHONTALES,NAYARITAS,AJUSCO HUAYAMILPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.322606,-99.152794,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6562,0,CALIZ,1ER RET CALIZ,EL RELOJ,#N/A,XOTEPINGO,COYOACAN,SUR,19.318346,-99.14013,EDUCACION,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,1.5K,8K,COYOACAN,XOTEPINGO
6564,0,AV PANAMERICANA,RINCONADA DE LAS TRIBUS,PEDREGAL DE CARRASCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.306009,-99.174409,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6568,0,2DA CDA NAHUATLACAS,3RA CDA HUAYAMILPAS,NUEVA DIAZ ORDAZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.326401,-99.14984,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
6572,0,TLAPACOYA,ESFUERZO,PUEBLO SANTA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.312105,-99.143072,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6577,0,TEPETLAPA,18 DE JULIO,NUEVA DIAZ ORDAZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.324721,-99.146792,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6579,0,MOCTECUZOMA,TOTONACAS,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.316766,-99.164124,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6580,0,AV PANAMERICANA,CEFIRO Y RINCONADA DE LAS DEIDADES,U H VILLA PANAMERICANA,#N/A,XOTEPINGO,COYOACAN,SUR,19.305977,-99.177664,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6582,0,MIXTECAS,REY TOPILTZIN,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.322532,-99.158104,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6588,0,SAN PASCASIO,SAN HERMILO,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.31243,-99.158309,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6590,0,ZAPOTECAS,REY IXTLILXOCHITL,AJUSCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.325976,-99.159173,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
6595,0,CJON DE LAS PLAYAS,AV DEL IMAN Y AV PANAMERICANA,RINCON DE LAS PLAYAS INFONAVIT VII,#N/A,XOTEPINGO,COYOACAN,SUR,19.310795,-99.170861,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
9028,0,NAYARITAS,HUITZILOPOCHTLI,HUAYAMILPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.321663,-99.153019,EDUCACION,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ FIJA,CIUDAD SEGURA,,3.6K,8K,COYOACAN,XOTEPINGO
9317,0,BLVD ADOLFO RUIZ CORTINES,COSCOMATE Y OCHOTONERA,BOSQUE DE TETLAMEYA,#N/A,XOTEPINGO,COYOACAN,SUR,19.298071,-99.157223,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
9318,0,SAN CELSO,AV ESTADIO AZTECA,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.305641,-99.151481,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
9323,0,AV CEFIRO,AV PANAMERICANA,PEDREGAL DE CARRASCO,#N/A,XOTEPINGO,COYOACAN,SUR,19.305343,-99.180284,INCIDENCIA DELICTIVA,CON BOTON,CON ALTAVOZ,9m,5,1,1,2,PTZ,CIUDAD SEGURA,,6.5K,8K,COYOACAN,XOTEPINGO
13903,0,AV DEL IMAN,AV AZTECAS,U. H. PEDREGAL DE CARRASCO 6A SECC,#N/A,XOTEPINGO,COYOACAN,SUR,19.312145,-99.17061,CONTROL DE TRANSITO,N/A,N/A,20m,1,0,0,0,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
13932,0,CALZ DE TLALPAN,ENTRE LUIS MURILLO Y AV ESTADIO AZTECA,PUEBLO SANTA URSULA COAPA,#N/A,XOTEPINGO,COYOACAN,SUR,19.302306,-99.147004,CONTROL DE TRANSITO,N/A,N/A,20m,1,0,0,0,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
13935,0,CIRCUITO ESTADIO AZTECA,LUIS MURILLO,CANTIL DEL PEDREGAL,#N/A,XOTEPINGO,COYOACAN,SUR,19.301413,-99.155332,CONTROL DE TRANSITO,N/A,N/A,20m,1,0,0,0,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14298,0,TEOLOLE,PEHUAME,ADOLFO RUIZ CORTINEZ,#N/A,XOTEPINGO,COYOACAN,SUR,19.321618,-99.147183,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
14299,0,POPOCATEPETL,ENTRE ATZAYACATL Y SAN GABRIEL,PEDREGAL DE SANTA URSULA,#N/A,XOTEPINGO,COYOACAN,SUR,19.317821,-99.149274,EQUIP. E INST. ESTRATEGICAS,CON BOTON,CON ALTAVOZ,9m,1,1,1,2,PTZ,CIUDAD SEGURA,,7K,7K,COYOACAN,XOTEPINGO
